,node,betweenness,closeness,eigenvector,degree,weighted_degree,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,centroid_row,centroid_col,bbox,mean_intensity_gray,mean_color,community_id
37,41,0.03555750658472344,0.509840604751086,0.0058945660065686835,4,10.813024036385636,1570.0,308.75840533340727,0.7563411816234221,0.6335754640839386,0.5051480051480052,68.76064427008235,44.981656669232535,334.5452229299363,464.2872611464968,"(293, 445, 367, 487)",0.2198596740352192,[112.80509554  30.23566879 145.11146497],4
38,42,0.035996488147497806,0.501755022610001,0.0007797830654252954,3,9.941063778653609,8036.0,536.3685783886737,0.5444922622638858,0.8422597212032281,0.6597701149425287,115.62496736020034,96.98227576661529,361.10614733698355,705.9252115480339,"(301, 654, 406, 770)",0.5165486798621888,[176.91799403 112.55151817 188.70296167],0
39,43,0.15452151009657594,0.4678256977346324,6.940187507110109e-05,3,12.67274799682015,6876.0,699.8782463805518,0.7731432785161892,0.6295550265519135,0.3846498098008503,149.0253306331843,94.51654433428041,375.5612274578243,306.1694299011053,"(305, 235, 414, 399)",0.4547279593699027,[164.86925538  94.97876672 179.93208261],3
40,44,0.0,0.18260167628232946,0.10337596976946659,1,3.9091773070442875,8988.0,775.1858582251267,0.7866694592989474,0.701037360580298,0.5356057445920982,147.21884171808094,90.88914550884185,359.45471740097906,178.87160658655986,"(309, 85, 406, 258)",0.5235949263069714,[178.80796618 114.44336894 189.28193146],6
41,45,0.0004389815627743635,0.3075972375469898,4.616673073510512e-07,2,8.487738754037933,4337.0,691.842712474619,0.896741256901552,0.628915313225058,0.4499896244034032,136.55702821656925,60.43402495852861,365.8575051879179,82.41526400737837,"(322, 20, 401, 142)",0.42798208014033373,[156.43855199  88.39174545 175.54484667],7
42,46,0.08560140474100088,0.44234074822621366,5.802208023344043e-05,2,8.494598632179006,4623.0,524.7827919510468,0.8764647796315954,0.8423833819241983,0.6934153292335383,116.12686150299528,55.91113319812162,400.8336577979667,976.162448626433,"(373, 911, 432, 1024)",0.5938493003863885,[210.16807268 129.78520441 193.10015142],0
43,47,0.0,0.328199608146908,1.5156560351768937e-06,2,6.91815265153101,2239.0,273.47413408594537,0.9321089277990096,0.7878254750175933,0.6057900432900433,93.37429706464913,33.81812170956851,399.04019651630193,38.94685127288968,"(377, 0, 421, 84)",0.5163886104616031,[209.86958464 103.68736043 178.97186244],7
44,48,0.02897278314310799,0.3326212447795049,1.3841109745030357e-06,2,6.5036154501221315,2601.0,309.96551211459376,0.9354060454659507,0.791058394160584,0.6148936170212767,101.60655752204114,35.92557442237721,409.85121107266434,118.21376393694733,"(386, 70, 431, 164)",0.5458032447550338,[216.67166474 111.51826221 185.2556709 ],7
45,49,0.0,0.42730207866593106,8.994503713892917e-05,2,6.962239598566063,5139.0,855.2041481883564,0.6127743093044533,0.48831242873432157,0.3860426682692308,117.94540170245185,93.20729272829841,429.8709865732633,887.9408445222806,"(390, 831, 494, 959)",0.6484090244153703,[220.06518778 145.48141662 201.1517805 ],0
46,50,0.3050921861281826,0.5250981806099365,0.0002911124086468135,5,19.887240549146952,6193.0,762.5056633785213,0.6752686594777038,0.5680609062557329,0.4464710547184774,130.29846505265613,96.1044802403375,438.4429194251574,820.6505732278379,"(391, 749, 488, 892)",0.6683056298224118,[216.04198288 153.61262716 202.69820765],0
47,51,0.0,0.45803990493520264,0.00010516374090439964,1,2.7852580682579084,2473.0,356.97160876900364,0.9189229411873243,0.8215946843853821,0.7035561877667141,92.18798551954832,36.36236193232821,415.081682167408,735.7456530529721,"(398, 686, 435, 781)",0.5849537386519508,[221.39830166 123.2131015  193.75050546],0
48,52,0.11237928007023705,0.43415103495013996,1.6568692565523723e-05,3,9.639544025388064,2574.0,301.44469683442253,0.9341490533386168,0.8008711885500933,0.715,100.26245705009198,35.78197635655596,417.512432012432,204.74514374514374,"(400, 153, 436, 253)",0.5491844359126712,[217.74009324 112.17482517 187.55050505],3
49,53,0.35250219490781387,0.6009551298982763,0.001339538124509538,4,16.101048980396122,2088.0,437.7645019878171,0.8918982759978082,0.6393141457440293,0.40614666407313754,84.18982930349695,38.07367774883687,423.3644636015326,444.580938697318,"(401, 399, 454, 496)",0.6108862893471565,[226.09243295 130.61015326 198.23659004],5
50,54,0.0004389815627743635,0.4255786886121411,4.298971234475524e-05,3,9.286448308183095,2941.0,317.68733752154174,0.9484576066971196,0.8509837962962963,0.7100434572670208,110.86358109063576,35.13311633943808,423.54029241754506,294.1655899353961,"(403, 242, 441, 351)",0.5744491858844863,[223.34886093 119.17239034 190.94287657],3
51,55,0.2897278314310799,0.5879349934112599,0.0013490924244227516,2,6.086033066342092,2516.0,407.5218613006978,0.9189324667461115,0.7448194197750148,0.5301306363253266,95.0144504253824,37.47511595292678,423.07949125596184,662.1577901430843,"(403, 615, 445, 728)",0.5587618226877397,[216.74642289 115.83744038 188.01033386],5
52,56,0.6637401229148375,0.6378638932838343,0.006528810232237507,6,21.21294454420219,9515.0,989.7310601229375,0.9413441688691087,0.6809073994561328,0.4585984191247349,215.84667753908593,72.83703061195078,447.76805044666315,562.6418286915397,"(404, 438, 488, 685)",0.7561473383409066,[227.97561745 179.86967945 217.66967945],5
53,57,0.08560140474100088,0.37834328207782103,5.024514066380545e-06,3,7.574329146811097,9300.0,772.2213921310594,0.7814811105093813,0.711607621088071,0.5235896858461885,162.622837621491,101.46508840862576,454.73010752688174,59.958494623655916,"(407, 0, 514, 166)",0.8172189410921358,[231.12849462 199.89473118 225.67731183],7
54,58,0.0,0.5354237398162549,0.0013392251302528737,1,3.284893530310496,2015.0,345.37972567696687,0.914130929113383,0.7603773584905661,0.6784511784511784,85.75192958597498,34.7654698826555,424.0208436724566,509.8794044665012,"(408, 460, 441, 550)",0.5400836380090498,[213.13002481 110.4248139  186.3146402 ],5
55,59,0.30026338893766463,0.5130270152808036,0.00036818152418754795,4,14.687126387192741,2296.0,388.66399692442883,0.9096614850740774,0.711276332094176,0.5393469579516091,94.71612644334388,39.34038417360021,427.8493031358885,384.41506968641113,"(410, 333, 453, 432)",0.5825183996037439,[217.8989547  123.64982578 191.11759582],3
56,60,0.05794556628621598,0.3975602468978559,1.1668367133268005e-05,3,12.118656494271985,13013.0,1376.7798333582164,0.8069113083809752,0.7048150354763582,0.5091158059467918,186.51832126954264,110.17126493219236,480.9172366095443,951.4339506647199,"(417, 844, 559, 1024)",0.789563674605937,[230.03096903 190.80642434 221.27933605],8
57,61,0.007901668129938543,0.3852600027679323,1.8201470947602117e-05,3,9.744710559505673,9828.0,808.955410846827,0.9290029563443511,0.7719132893496701,0.6220253164556963,199.09609351915594,73.67994921633817,469.2420634920635,171.56023606023606,"(429, 64, 508, 264)",0.8360983297022514,[233.28133903 205.51037851 230.38369963],3
58,62,0.28928884986830555,0.5466085919994408,0.0004345758445344484,3,9.396474521630577,6681.0,663.6528496361356,0.9368395736102927,0.715770302121277,0.47694174757281554,172.34207949079484,60.27825626391784,458.13979943122285,735.2637329741057,"(432, 634, 500, 840)",0.8398245325491369,[235.69929651 206.18904356 229.70199072],0
59,63,0.10140474100087796,0.4426235331199703,0.00010449114981055677,3,9.896893858387845,6402.0,725.9310242291876,0.8453737323889229,0.6781061328249126,0.4646537959065176,136.2501788250649,72.78148033471436,468.88675413933146,300.44314276788504,"(437, 232, 520, 398)",0.8394631848503225,[235.4342393  206.00156201 231.0654483 ],3
60,64,0.291044776119403,0.5538693661481907,0.00028010296839524985,2,7.911290627393029,2326.0,469.67009357883865,0.9401562740852047,0.6242619431025228,0.4762489762489763,106.77476860906725,36.38281581073632,463.8920894239037,388.37833190025793,"(444, 335, 488, 446)",0.7731147923726671,[225.80008598 186.26741187 220.61092003],5
61,65,0.0,0.5154919438955768,0.0002527225366437863,1,3.571500578641652,6618.0,939.8670990922585,0.9387838564111348,0.5795096322241682,0.412490650710546,177.8461948292182,61.26920687472221,488.2039891205802,465.3028105167724,"(445, 375, 529, 566)",0.8096038509353576,[232.72227259 196.87896646 223.97068601],5
62,67,0.0,0.4686143132745038,4.578571613356342e-05,1,4.2923735499028,7128.0,1046.583873865323,0.9250575353449815,0.5637456501107244,0.41720807726075504,180.65299198194774,68.61688550096119,513.2310606060606,752.2442480359147,"(474, 652, 559, 853)",0.831831616821813,[234.9760101  203.67915264 228.46871493],0
63,68,0.022388059701492536,0.4623329947649309,7.116073618298487e-05,2,7.0777398465673205,3214.0,744.4640328181787,0.7813496167586704,0.6361836896278702,0.5316790736145575,92.96321714419715,58.01774549091478,505.0650280024891,844.5018668326073,"(474, 798, 539, 891)",0.8571720202057176,[238.61449907 211.14187928 233.32016179],0
64,69,0.0,0.37190829113433926,3.456337034315896e-06,1,3.7578041258109964,3820.0,744.8721497261417,0.8646695242382,0.6288065843621399,0.48569612205975843,110.48888806957311,55.50311321127658,507.9240837696335,342.9848167539267,"(475, 281, 540, 402)",0.870993942408377,[239.65       215.5026178  235.88429319],3
65,72,0.08384547848990342,0.41209320570760644,1.927569386531562e-05,4,17.51846306891859,3956.0,424.25588001646554,0.9653491511471376,0.7369597615499255,0.5043345232024478,145.60333678594867,37.99689638916076,518.2267441860465,225.95525783619817,"(488, 154, 541, 302)",0.6848979516842126,[220.95803842 157.78589484 205.48356926],3
66,73,0.0,0.3788495261042415,2.8069277587840466e-06,1,4.62720759883464,4069.0,698.5462479183373,0.8925905936245093,0.5505344337708024,0.34688832054560953,142.19384261539787,64.11066585017585,533.2944212337184,167.22757434259032,"(490, 87, 559, 257)",0.8371095838935231,[235.3271074  205.37552224 229.26886213],3
67,75,0.0,0.3641582782006391,2.723520159905486e-06,2,6.396922140000539,2274.0,443.0548698896889,0.9223927726576312,0.6692171865803413,0.4053475935828877,100.86172426688066,38.95816877432387,534.9674582233949,940.429199648197,"(504, 894, 559, 996)",0.9535977951954749,[248.29507476 241.19656992 247.61037819],8
68,77,0.0,0.36372257857699897,2.74352518746911e-06,2,6.336901056424598,2333.0,261.9888527117068,0.8569630944670187,0.9028637770897833,0.7331866750471402,79.40194090306161,40.921995922756665,541.3630518645521,991.5782254607801,"(516, 950, 559, 1024)",0.6181439145087954,[205.32233176 138.99099871 201.96313759],8
